Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,wfef
1595962800,2020-07-28 07-PM,BTCUSD,10949.03,11025,10889,11021.35,394.42,4325766.09,2293
1595966400,2020-07-28 08-PM,BTCUSD,11021.35,11030,10970,10986,182.84,2010752.57,2292
1595970000,2020-07-28 09-PM,BTCUSD,10986,11063,10986,11022,236.36,2608322.82,2291
1595973600,2020-07-28 10-PM,BTCUSD,11022,11030,10890,10966,167.19,1834465.77,2290
1595977200,2020-07-28 11-PM,BTCUSD,10966,10984,10914.95,10932,128.51,1405860.81,2289
1595980800,2020-07-29 12-AM,BTCUSD,10932,10994,10899,10899,121.76,1333902.78,2288
1595984400,2020-07-29 01-AM,BTCUSD,10899,10930,10851,10917,163.36,1778937.25,2287
1595988000,2020-07-29 02-AM,BTCUSD,10917,10954.07,10905,10930,38.5,420846.92,2286
1595991600,2020-07-29 03-AM,BTCUSD,10930,11024,10930,11000.39,85.64,941665.9,2285
1595995200,2020-07-29 04-AM,BTCUSD,11000.39,11019,10961,10973,70.92,779261.62,2284
1595998800,2020-07-29 05-AM,BTCUSD,10973,11019,10958,10980.91,129.75,1425538.9,2283
1596002400,2020-07-29 06-AM,BTCUSD,10980.91,11125,10975,11110,539.57,5981402.42,2282
1596006000,2020-07-29 07-AM,BTCUSD,11110,11123,11044,11059.52,168.15,1860730.43,2281
1596009600,2020-07-29 08-AM,BTCUSD,11059.52,11172,11055,11164,1328.89,14784444.05,2280
1596013200,2020-07-29 09-AM,BTCUSD,11164,11173,10947,11058,489.95,5421056.87,2279
1596016800,2020-07-29 10-AM,BTCUSD,11058,11073,11009,11073,100.82,1112703.81,2278
1596020400,2020-07-29 11-AM,BTCUSD,11073,11123,11047,11122,259.82,2879941.64,2277
1596024000,2020-07-29 12-PM,BTCUSD,11122,11147,11093,11133,388.47,4321065.72,2276
1596027600,2020-07-29 01-PM,BTCUSD,11133,11147,11075,11112,208.15,2313099.98,2275
1596031200,2020-07-29 02-PM,BTCUSD,11112,11303,10988,11117.65,1794.06,20085965.86,2274
1596034800,2020-07-29 03-PM,BTCUSD,11117.65,11201,11116,11182,214.11,2392606.11,2273
1596038400,2020-07-29 04-PM,BTCUSD,11182,11277,11180.02,11276.07,343.71,3861188.75,2272
1596042000,2020-07-29 05-PM,BTCUSD,11276.07,11288.95,11127,11187,337.82,3792835.53,2271
1596045600,2020-07-29 06-PM,BTCUSD,11187,11291,11175.59,11225.01,263.29,2962602.51,2270
1596049200,2020-07-29 07-PM,BTCUSD,11225.01,11247,11189,11218,230.95,2591337.13,2269
1596052800,2020-07-29 08-PM,BTCUSD,11218,11269,11194,11229,163.91,1842712.31,2268
1596056400,2020-07-29 09-PM,BTCUSD,11229,11355,11225,11310,639.28,7229138.42,2267
1596060000,2020-07-29 10-PM,BTCUSD,11310,11334,11244.04,11264,303.49,3426588.93,2266
1596063600,2020-07-29 11-PM,BTCUSD,11264,11265,11056,11117,439.56,4895914.21,2265
1596067200,2020-07-30 12-AM,BTCUSD,11117,11120,11004,11120,236.06,2611956.82,2264
1596070800,2020-07-30 01-AM,BTCUSD,11120,11120,11065,11066,127.76,1417655.91,2263
1596074400,2020-07-30 02-AM,BTCUSD,11066,11110.89,10973,10992,319.43,3526519.44,2262
1596078000,2020-07-30 03-AM,BTCUSD,10992,11058.1,10973,11010,174.38,1923618.85,2261
1596081600,2020-07-30 04-AM,BTCUSD,11010,11063,11001,11045.49,57.64,636455.27,2260
1596085200,2020-07-30 05-AM,BTCUSD,11045.49,11049,10985,11011,83.57,920610.41,2259
1596088800,2020-07-30 06-AM,BTCUSD,11011,11041,10917,11020,199.58,2191652.37,2258
1596092400,2020-07-30 07-AM,BTCUSD,11020,11021,10927.35,10957,213.25,2338877.92,2257
1596096000,2020-07-30 08-AM,BTCUSD,10957,11024,10957,11024,95.68,1051639.63,2256
1596099600,2020-07-30 09-AM,BTCUSD,11024,11030,10982,11007,120.67,1328412.96,2255
1596103200,2020-07-30 10-AM,BTCUSD,11007,11008,10939,10960,140.84,1544631.12,2254
1596106800,2020-07-30 11-AM,BTCUSD,10960,10968.41,10925,10954,83.24,911764.19,2253
1596110400,2020-07-30 12-PM,BTCUSD,10954,11001,10954,10962,153.72,1688149.36,2252
1596114000,2020-07-30 01-PM,BTCUSD,10962,11063,10855.81,11054,467.05,5115615.24,2251
1596117600,2020-07-30 02-PM,BTCUSD,11054,11054,10980,10992.26,309.69,3407529.72,2250
1596121200,2020-07-30 03-PM,BTCUSD,10992.26,11042,10992.26,11041,127.5,1404442.73,2249
1596124800,2020-07-30 04-PM,BTCUSD,11041,11054,11004.47,11042,148.59,1639935.98,2248
1596128400,2020-07-30 05-PM,BTCUSD,11042,11069.69,11020,11063,65.41,722620.7,2247
1596132000,2020-07-30 06-PM,BTCUSD,11063,11118,11063,11111,110.69,1228974.01,2246
1596135600,2020-07-30 07-PM,BTCUSD,11111,11164,11110,11145,212.95,2371619.25,2245
1596139200,2020-07-30 08-PM,BTCUSD,11145,11186.1,11140,11154.82,209.08,2335912.88,2244
1596142800,2020-07-30 09-PM,BTCUSD,11154.82,11184,11088,11105,265.22,2957318.88,2243
1596146400,2020-07-30 10-PM,BTCUSD,11105,11185,11105,11185,168.6,1879677.46,2242
1596150000,2020-07-30 11-PM,BTCUSD,11185,11189.21,11120,11123,160.32,1789610.51,2241
1596153600,2020-07-31 12-AM,BTCUSD,11123,11149.26,11058,11071,89.38,992119,2240
1596157200,2020-07-31 01-AM,BTCUSD,11071,11081,10990,11037.53,121.13,1335734.78,2239
1596160800,2020-07-31 02-AM,BTCUSD,11037.53,11047,11014,11017,44.63,492249.45,2238
1596164400,2020-07-31 03-AM,BTCUSD,11017,11051,10992,10997,81.83,901317.7,2237
1596168000,2020-07-31 04-AM,BTCUSD,10997,11079,10997,11078,100.88,1113854.45,2236
1596171600,2020-07-31 05-AM,BTCUSD,11078,11080,11061,11064.1,40.76,451233.1,2235
1596175200,2020-07-31 06-AM,BTCUSD,11064.1,11172,11063,11165,145.88,1624193.43,2234
1596178800,2020-07-31 07-AM,BTCUSD,11165,11173,11125,11159.03,101.92,1136504.41,2233
1596182400,2020-07-31 08-AM,BTCUSD,11159.03,11220,11121.96,11149,243.15,2719001.48,2232
1596186000,2020-07-31 09-AM,BTCUSD,11149,11176,11126.52,11137,72.7,810503.41,2231
1596189600,2020-07-31 10-AM,BTCUSD,11137,11204,11133.71,11197,103.81,1160609.63,2230
1596193200,2020-07-31 11-AM,BTCUSD,11197,11248,11161,11233.01,280.3,3140696.83,2229
1596196800,2020-07-31 12-PM,BTCUSD,11233.01,11250,11199.89,11250,179.72,2018722.69,2228
1596200400,2020-07-31 01-PM,BTCUSD,11250,11261,11138,11170,407.24,4561843.23,2227
1596204000,2020-07-31 02-PM,BTCUSD,11170,11266,11160,11264,243.03,2724508.7,2226
1596207600,2020-07-31 03-PM,BTCUSD,11264,11380,11245.49,11360,713.76,8088586.96,2225
1596211200,2020-07-31 04-PM,BTCUSD,11360,11440,11236,11364.19,1274.27,14507647.03,2224
1596214800,2020-07-31 05-PM,BTCUSD,11364.19,11365,11285.04,11290,225.27,2549704.55,2223
1596218400,2020-07-31 06-PM,BTCUSD,11290,11315,11226,11246,229.7,2590188.76,2222
1596222000,2020-07-31 07-PM,BTCUSD,11246,11320,11246,11318.14,132.89,1500380.56,2221
1596225600,2020-07-31 08-PM,BTCUSD,11318.14,11404,11318.14,11338,356.86,4056123.23,2220
1596229200,2020-07-31 09-PM,BTCUSD,11338,11421,11320,11387,230.86,2627895.37,2219
1596232800,2020-07-31 10-PM,BTCUSD,11387,11408.83,11291,11311,261.96,2977494.77,2218
1596236400,2020-07-31 11-PM,BTCUSD,11311,11361,11282,11350,148.25,1678537.09,2217
1596240000,2020-08-01 12-AM,BTCUSD,11350,11398,11238,11257,273.4,3092647.75,2216
1596243600,2020-08-01 01-AM,BTCUSD,11257,11300,11227,11278,84.09,947793.81,2215
1596247200,2020-08-01 02-AM,BTCUSD,11278,11346,11277.5,11338,86.14,974664.35,2214
1596250800,2020-08-01 03-AM,BTCUSD,11338,11421,11330,11376,146.59,1669487.84,2213
1596254400,2020-08-01 04-AM,BTCUSD,11376,11435,11355.87,11407,290.21,3304599.33,2212
1596258000,2020-08-01 05-AM,BTCUSD,11407,11642,11395,11602,1812.96,20874053.63,2211
1596261600,2020-08-01 06-AM,BTCUSD,11602,11742,11556,11637,719.36,8388282.18,2210
1596265200,2020-08-01 07-AM,BTCUSD,11637,11675,11578,11670.45,334.57,3887801.68,2209
1596268800,2020-08-01 08-AM,BTCUSD,11670.45,11724,11635,11670,238.23,2783151.49,2208
1596272400,2020-08-01 09-AM,BTCUSD,11670,11717,11638,11700,317.76,3711690.25,2207
1596276000,2020-08-01 10-AM,BTCUSD,11700,11725,11583,11619.01,463.92,5401587.27,2206
1596279600,2020-08-01 11-AM,BTCUSD,11619.01,11649,11556,11649,170.56,1981317.94,2205
1596283200,2020-08-01 12-PM,BTCUSD,11649,11686,11636,11664.88,139.1,1622712.21,2204
1596286800,2020-08-01 01-PM,BTCUSD,11664.88,11664.88,11478,11511.07,777.66,8984263.05,2203
1596290400,2020-08-01 02-PM,BTCUSD,11511.07,11601,11495,11597,472.8,5461984.92,2202
1596294000,2020-08-01 03-PM,BTCUSD,11597,11635,11582,11635,316.63,3675689.26,2201
1596297600,2020-08-01 04-PM,BTCUSD,11635,11669,11611.03,11633.82,173.37,2019797.06,2200
1596301200,2020-08-01 05-PM,BTCUSD,11633.82,11714,11631,11714,395.51,4623358.69,2199
1596304800,2020-08-01 06-PM,BTCUSD,11714,11716,11566,11663,276.46,3217525.95,2198
1596308400,2020-08-01 07-PM,BTCUSD,11663,11840,11658,11770.94,1778.81,20950343.36,2197
1596312000,2020-08-01 08-PM,BTCUSD,11770.94,11839,11671,11823.59,435.66,5129590.96,2196
1596315600,2020-08-01 09-PM,BTCUSD,11823.59,11843,11734,11749,251.1,2963997.89,2195
1596319200,2020-08-01 10-PM,BTCUSD,11749,11774,11692,11774,238.47,2799266.53,2194
1596322800,2020-08-01 11-PM,BTCUSD,11774,11815,11693,11804.74,381.19,4480713.53,2193
1596326400,2020-08-02 12-AM,BTCUSD,11804.74,11845,11744,11782,221,2608950.61,2192
1596330000,2020-08-02 01-AM,BTCUSD,11782,11920,11778,11920,894.53,10626502.75,2191
1596333600,2020-08-02 02-AM,BTCUSD,11920,11934,11890,11910,279.12,3325513.89,2190
1596337200,2020-08-02 03-AM,BTCUSD,11910,11979,11868,11979,435,5195567.86,2189
1596340800,2020-08-02 04-AM,BTCUSD,11979,12097,10548,11110,5164.43,58138481.91,2188
1596344400,2020-08-02 05-AM,BTCUSD,11110,11376.71,11055.47,11203.37,1368.93,15385501.57,2187
1596348000,2020-08-02 06-AM,BTCUSD,11203.37,11283,11149,11254,313.9,3528367,2186
1596351600,2020-08-02 07-AM,BTCUSD,11254,11339,11229,11315.3,634.05,7160974.09,2185
1596355200,2020-08-02 08-AM,BTCUSD,11315.3,11316,11261,11267,273.53,3086284.75,2184
1596358800,2020-08-02 09-AM,BTCUSD,11267,11290,11237,11288,181.05,2039204.01,2183
1596362400,2020-08-02 10-AM,BTCUSD,11288,11298,11140,11247,460.87,5166682.3,2182
1596366000,2020-08-02 11-AM,BTCUSD,11247,11256,10951,11100,1026.8,11356093.12,2181
1596369600,2020-08-02 12-PM,BTCUSD,11100,11154.02,10964,10989,333.77,3698191.17,2180
1596373200,2020-08-02 01-PM,BTCUSD,10989,11130,10973,11112,136.29,1508479.5,2179
1596376800,2020-08-02 02-PM,BTCUSD,11112,11162,11053,11120.98,124.61,1384455.87,2178
1596380400,2020-08-02 03-PM,BTCUSD,11120.98,11145,11070,11088.99,73.19,813216.17,2177
1596384000,2020-08-02 04-PM,BTCUSD,11088.99,11198,11070,11198,118.64,1324167.48,2176
1596387600,2020-08-02 05-PM,BTCUSD,11198,11264,11167,11250.14,280.3,3143923.76,2175
1596391200,2020-08-02 06-PM,BTCUSD,11250.14,11254.74,11186,11212,90.37,1013833.74,2174
1596394800,2020-08-02 07-PM,BTCUSD,11212,11248,11119,11190,131.56,1470899.75,2173
1596398400,2020-08-02 08-PM,BTCUSD,11190,11200,11075,11075.45,137.76,1531445.03,2172
1596402000,2020-08-02 09-PM,BTCUSD,11075.45,11142,10993,11125,365.18,4037161.35,2171
1596405600,2020-08-02 10-PM,BTCUSD,11125,11178,11108,11115,64.45,718588.52,2170
1596409200,2020-08-02 11-PM,BTCUSD,11115,11126,11026,11053.77,108.31,1200362.15,2169
1596412800,2020-08-03 12-AM,BTCUSD,11053.77,11139,10943,11131.04,283.94,3128619.84,2168
1596416400,2020-08-03 01-AM,BTCUSD,11131.04,11169,11102,11104,84.25,938868.35,2167
1596420000,2020-08-03 02-AM,BTCUSD,11104,11200,11104,11176,93.6,1045297.36,2166
1596423600,2020-08-03 03-AM,BTCUSD,11176,11188.1,11108,11128,41.45,462347.23,2165
1596427200,2020-08-03 04-AM,BTCUSD,11128,11185,11126,11173,32.58,363492.1,2164
1596430800,2020-08-03 05-AM,BTCUSD,11173,11197.37,11129.01,11197.37,44.98,502180.37,2163
1596434400,2020-08-03 06-AM,BTCUSD,11197.37,11240,11180,11185,112.65,1262310.35,2162
1596438000,2020-08-03 07-AM,BTCUSD,11185,11229.68,11184,11193,69.37,777460.8,2161
1596441600,2020-08-03 08-AM,BTCUSD,11193,11233,11175,11190,87.47,979963.38,2160
1596445200,2020-08-03 09-AM,BTCUSD,11190,11205,11113,11114,88.38,987272.26,2159
1596448800,2020-08-03 10-AM,BTCUSD,11114,11192,11114,11191.97,56.33,628393.29,2158
1596452400,2020-08-03 11-AM,BTCUSD,11191.97,11239,11181,11237.28,112.54,1262071.54,2157
1596456000,2020-08-03 12-PM,BTCUSD,11237.28,11246,11204.3,11221,78.83,885355.46,2156
1596459600,2020-08-03 01-PM,BTCUSD,11221,11285,11221,11273,177.85,2003095.11,2155
1596463200,2020-08-03 02-PM,BTCUSD,11273,11330,11265,11285,313.81,3546866.62,2154
1596466800,2020-08-03 03-PM,BTCUSD,11285,11369,11285,11366.81,224.62,2548411.31,2153
1596470400,2020-08-03 04-PM,BTCUSD,11366.81,11456,11306,11339,438.89,5006793.7,2152
1596474000,2020-08-03 05-PM,BTCUSD,11339,11414,11316.19,11402,128.12,1457494.11,2151
1596477600,2020-08-03 06-PM,BTCUSD,11402,11414.85,11369,11397,119.51,1360474.08,2150
1596481200,2020-08-03 07-PM,BTCUSD,11397,11402,11344,11392,110.1,1251726.9,2149
1596484800,2020-08-03 08-PM,BTCUSD,11392,11405,11336,11357,128.6,1461979.12,2148
1596488400,2020-08-03 09-PM,BTCUSD,11357,11390,11144.24,11188,733.22,8258916.7,2147
1596492000,2020-08-03 10-PM,BTCUSD,11188,11275,11169,11206,231.52,2600961.05,2146
1596495600,2020-08-03 11-PM,BTCUSD,11206,11248,11125,11226.52,292.88,3284066.16,2145
1596499200,2020-08-04 12-AM,BTCUSD,11226.52,11396,11225.53,11355,264.44,2997726.66,2144
1596502800,2020-08-04 01-AM,BTCUSD,11355,11366.29,11320,11323,62.19,705552.68,2143
1596506400,2020-08-04 02-AM,BTCUSD,11323,11356,11275,11280,110.59,1250600.37,2142
1596510000,2020-08-04 03-AM,BTCUSD,11280,11308,11225,11260,129.13,1453480.54,2141
1596513600,2020-08-04 04-AM,BTCUSD,11260,11312.2,11236.56,11311,77.9,878160.38,2140
1596517200,2020-08-04 05-AM,BTCUSD,11311,11325,11256,11278,40.6,458643.62,2139
1596520800,2020-08-04 06-AM,BTCUSD,11278,11279,11205,11247,86.47,971757.8,2138
1596524400,2020-08-04 07-AM,BTCUSD,11247,11304,11241,11288.52,60.42,681102.72,2137
1596528000,2020-08-04 08-AM,BTCUSD,11288.52,11309,11237,11239.93,52.52,592661.72,2136
1596531600,2020-08-04 09-AM,BTCUSD,11239.93,11259,11227.82,11246,66.92,752541.83,2135
1596535200,2020-08-04 10-AM,BTCUSD,11246,11276,11205,11206,304.95,3428082.56,2134
1596538800,2020-08-04 11-AM,BTCUSD,11206,11262.2,11050,11112.08,505.97,5641531.85,2133
1596542400,2020-08-04 12-PM,BTCUSD,11112.08,11159.98,11079.05,11138.17,145.03,1614240.59,2132
1596546000,2020-08-04 01-PM,BTCUSD,11138.17,11138.4,11003,11124,287.93,3188526.44,2131
1596549600,2020-08-04 02-PM,BTCUSD,11124,11200,11123,11199.96,104.47,1165843.15,2130
1596553200,2020-08-04 03-PM,BTCUSD,11199.96,11220,11168,11197.98,187.21,2096424.89,2129
1596556800,2020-08-04 04-PM,BTCUSD,11197.98,11221,11136,11157.34,100.31,1122361.08,2128
1596560400,2020-08-04 05-PM,BTCUSD,11157.34,11244,11151,11243.78,83.21,932125.76,2127
1596564000,2020-08-04 06-PM,BTCUSD,11243.78,11262,11194,11212,98.93,1110736.07,2126
1596567600,2020-08-04 07-PM,BTCUSD,11212,11233,11208,11221.85,39.02,437657.54,2125
1596571200,2020-08-04 08-PM,BTCUSD,11221.85,11261,11196,11205,145.1,1630687.77,2124
1596574800,2020-08-04 09-PM,BTCUSD,11205,11234,11155,11224,133.62,1496273.36,2123
1596578400,2020-08-04 10-PM,BTCUSD,11224,11239,11197.04,11216,41.74,468657.23,2122
1596582000,2020-08-04 11-PM,BTCUSD,11216,11226,11164,11184,127.38,1426412.94,2121
1596585600,2020-08-05 12-AM,BTCUSD,11184,11213.11,11138,11163,28.86,322297.32,2120
1596589200,2020-08-05 01-AM,BTCUSD,11163,11177,11085,11177,88.08,980007.21,2119
1596592800,2020-08-05 02-AM,BTCUSD,11177,11187,11150,11187,15.08,168599.35,2118
1596596400,2020-08-05 03-AM,BTCUSD,11187,11233,11185,11233,31.17,349318.86,2117
1596600000,2020-08-05 04-AM,BTCUSD,11233,11252,11219.56,11245.96,72.13,810556.52,2116
1596603600,2020-08-05 05-AM,BTCUSD,11245.96,11285,11228,11285,134.01,1509201.72,2115
1596607200,2020-08-05 06-AM,BTCUSD,11285,11315,11273.45,11273.95,155.19,1753881.65,2114
1596610800,2020-08-05 07-AM,BTCUSD,11273.95,11303.84,11273.24,11275,50.68,572038.85,2113
1596614400,2020-08-05 08-AM,BTCUSD,11275,11320,11274,11290.97,115.43,1303754.07,2112
1596618000,2020-08-05 09-AM,BTCUSD,11290.97,11390,11290.94,11388.59,291.05,3304958.99,2111
1596621600,2020-08-05 10-AM,BTCUSD,11388.59,11430,11366,11400,346.77,3952330.39,2110
1596625200,2020-08-05 11-AM,BTCUSD,11400,11439,11383,11439,186.48,2128698.87,2109
1596628800,2020-08-05 12-PM,BTCUSD,11439,11576,11389.92,11564,693.11,7963309.23,2108
1596632400,2020-08-05 01-PM,BTCUSD,11564,11614,11546,11610.95,434.64,5033962.38,2107
1596636000,2020-08-05 02-PM,BTCUSD,11610.95,11635,11515,11615.12,276.14,3198305.85,2106
1596639600,2020-08-05 03-PM,BTCUSD,11615.12,11691,11587,11658,513.07,5980222.13,2105
1596643200,2020-08-05 04-PM,BTCUSD,11658,11701,11615,11632,188.9,2204843.37,2104
1596646800,2020-08-05 05-PM,BTCUSD,11632,11675,11624,11668,69.96,814576,2103
1596650400,2020-08-05 06-PM,BTCUSD,11668,11681,11625,11649,165.85,1931643.15,2102
1596654000,2020-08-05 07-PM,BTCUSD,11649,11680,11635,11648,114.04,1330395.94,2101
1596657600,2020-08-05 08-PM,BTCUSD,11648,11683.82,11648,11682.74,34.82,406109.32,2100
1596661200,2020-08-05 09-PM,BTCUSD,11682.74,11800,11682,11783,962.15,11319445.94,2099
1596664800,2020-08-05 10-PM,BTCUSD,11783,11783,11524,11626,589.55,6857988.24,2098
1596668400,2020-08-05 11-PM,BTCUSD,11626,11749,11622,11735.81,229.53,2684180.14,2097
1596672000,2020-08-06 12-AM,BTCUSD,11735.81,11799,11644.1,11724,171.47,2011547.33,2096
1596675600,2020-08-06 01-AM,BTCUSD,11724,11724,11632.36,11665.01,114.08,1332007.29,2095
1596679200,2020-08-06 02-AM,BTCUSD,11665.01,11687,11605,11683.9,56.92,662768.37,2094
1596682800,2020-08-06 03-AM,BTCUSD,11683.9,11684,11625,11649.66,39.42,459248.36,2093
1596686400,2020-08-06 04-AM,BTCUSD,11649.66,11650,11557,11611,194.31,2253800.42,2092
1596690000,2020-08-06 05-AM,BTCUSD,11611,11634,11583.02,11627,36.44,422992.68,2091
1596693600,2020-08-06 06-AM,BTCUSD,11627,11681,11624,11677,152.54,1778998.62,2090
1596697200,2020-08-06 07-AM,BTCUSD,11677,11677,11634,11634,57.21,666994.65,2089
1596700800,2020-08-06 08-AM,BTCUSD,11634,11722,11634,11712,81.71,954176.46,2088
1596704400,2020-08-06 09-AM,BTCUSD,11712,11749.07,11700,11739,52.77,618844.63,2087
1596708000,2020-08-06 10-AM,BTCUSD,11739,11749,11667,11672,76.89,900186.35,2086
1596711600,2020-08-06 11-AM,BTCUSD,11672,11726,11660,11690.07,80.01,935763.4,2085
1596715200,2020-08-06 12-PM,BTCUSD,11690.07,11780,11690.07,11766,197,2315299.27,2084
1596718800,2020-08-06 01-PM,BTCUSD,11766,11869,11747,11865,381.99,4511688.35,2083
1596722400,2020-08-06 02-PM,BTCUSD,11865,11870,11742,11796,270.68,3198340.26,2082
1596726000,2020-08-06 03-PM,BTCUSD,11796,11853.46,11777,11834,378.66,4475541.43,2081
1596729600,2020-08-06 04-PM,BTCUSD,11834,11866,11804,11821,182.23,2157238.41,2080
1596733200,2020-08-06 05-PM,BTCUSD,11821,11864,11776,11859,68.35,808093.95,2079
1596736800,2020-08-06 06-PM,BTCUSD,11859,11866,11804,11845,85.93,1016546.67,2078
1596740400,2020-08-06 07-PM,BTCUSD,11845,11890,11839,11859,212.63,2524086.38,2077
1596744000,2020-08-06 08-PM,BTCUSD,11859,11877,11796,11840.92,98.77,1169326.09,2076
1596747600,2020-08-06 09-PM,BTCUSD,11840.92,11876,11625,11734,537.06,6293550.81,2075
1596751200,2020-08-06 10-PM,BTCUSD,11734,11784,11707.65,11774,255.55,3006297.86,2074
1596754800,2020-08-06 11-PM,BTCUSD,11774,11776.38,11705.75,11759,119.11,1400648.02,2073
1596758400,2020-08-07 12-AM,BTCUSD,11759,11814,11738,11787.93,64.41,759374.66,2072
1596762000,2020-08-07 01-AM,BTCUSD,11787.93,11850,11787.93,11827,36.86,436072.34,2071
1596765600,2020-08-07 02-AM,BTCUSD,11827,11900,11823,11856,161.34,1914497.77,2070
1596769200,2020-08-07 03-AM,BTCUSD,11856,11886,11825,11825.67,59.26,702629.43,2069
1596772800,2020-08-07 04-AM,BTCUSD,11825.67,11837,11762,11807,102.89,1214039.57,2068
1596776400,2020-08-07 05-AM,BTCUSD,11807,11808,11725,11774,108.65,1277859.98,2067
1596780000,2020-08-07 06-AM,BTCUSD,11774,11802,11766,11801.66,26.22,309039.12,2066
1596783600,2020-08-07 07-AM,BTCUSD,11801.66,11801.66,11734,11768.35,129.78,1525554.06,2065
1596787200,2020-08-07 08-AM,BTCUSD,11768.35,11825,11721.7,11822,113.6,1340036.96,2064
1596790800,2020-08-07 09-AM,BTCUSD,11822,11830.8,11782,11797,113.86,1344351.55,2063
1596794400,2020-08-07 10-AM,BTCUSD,11797,11808,11751,11774,52.5,619104.01,2062
1596798000,2020-08-07 11-AM,BTCUSD,11774,11777.92,11671.74,11731,219.26,2570575.51,2061
1596801600,2020-08-07 12-PM,BTCUSD,11731,11747.78,11664.2,11740.42,307.25,3597625.87,2060
1596805200,2020-08-07 01-PM,BTCUSD,11740.42,11758,11703.05,11727.24,143.82,1687607.88,2059
1596808800,2020-08-07 02-PM,BTCUSD,11727.24,11727.24,11498,11616.89,1473.28,17035377.17,2058
1596812400,2020-08-07 03-PM,BTCUSD,11616.89,11645,11600,11620.96,103.93,1208406.2,2057
1596816000,2020-08-07 04-PM,BTCUSD,11620.96,11644.99,11572,11579,100.9,1170868.08,2056
1596819600,2020-08-07 05-PM,BTCUSD,11579,11609,11427,11521,598.34,6877369.06,2055
1596823200,2020-08-07 06-PM,BTCUSD,11521,11536,11326,11465,731.05,8343971.21,2054
1596826800,2020-08-07 07-PM,BTCUSD,11465,11505,11452,11472,53.85,618274.06,2053
1596830400,2020-08-07 08-PM,BTCUSD,11472,11570.24,11463,11545,96.83,1116515.94,2052
1596834000,2020-08-07 09-PM,BTCUSD,11545,11594,11541,11579,81.07,938183.39,2051
1596837600,2020-08-07 10-PM,BTCUSD,11579,11620.85,11560.05,11567,129.25,1499101.91,2050
1596841200,2020-08-07 11-PM,BTCUSD,11567,11620,11550,11580.04,85.35,988478.21,2049
1596844800,2020-08-08 12-AM,BTCUSD,11580.04,11609.9,11523,11592.92,105.42,1219792.56,2048
1596848400,2020-08-08 01-AM,BTCUSD,11592.92,11640,11592,11627,37.23,432662.01,2047
1596852000,2020-08-08 02-AM,BTCUSD,11627,11633.63,11589,11603,27.51,319243.23,2046
1596855600,2020-08-08 03-AM,BTCUSD,11603,11606,11531,11536,22.19,256680.52,2045
1596859200,2020-08-08 04-AM,BTCUSD,11536,11571,11531,11532.09,38.97,449981.24,2044
1596862800,2020-08-08 05-AM,BTCUSD,11532.09,11614.73,11530,11608.98,81.48,940799.73,2043
1596866400,2020-08-08 06-AM,BTCUSD,11608.98,11617,11590.15,11592.1,25.89,300419.55,2042
1596870000,2020-08-08 07-AM,BTCUSD,11592.1,11620,11579,11585.97,91.43,1061519.14,2041
1596873600,2020-08-08 08-AM,BTCUSD,11585.97,11604,11567,11576,35.06,406046.71,2040
1596877200,2020-08-08 09-AM,BTCUSD,11576,11738,11576,11735.1,192.44,2246811.57,2039
1596880800,2020-08-08 10-AM,BTCUSD,11735.1,11771.17,11712.22,11729,140.93,1655618.55,2038
1596884400,2020-08-08 11-AM,BTCUSD,11729,11775,11728.14,11760,82.15,965371.25,2037
1596888000,2020-08-08 12-PM,BTCUSD,11760,11796,11748,11767,207.95,2448643.49,2036
1596891600,2020-08-08 01-PM,BTCUSD,11767,11769,11722.01,11742,52.17,612740.53,2035
1596895200,2020-08-08 02-PM,BTCUSD,11742,11751,11711,11734,130.15,1527211.85,2034
1596898800,2020-08-08 03-PM,BTCUSD,11734,11775,11734,11737,46.35,544887.18,2033
1596902400,2020-08-08 04-PM,BTCUSD,11737,11750,11601,11683,155.88,1818043.76,2032
1596906000,2020-08-08 05-PM,BTCUSD,11683,11711,11637.36,11708.28,50.55,590055.06,2031
1596909600,2020-08-08 06-PM,BTCUSD,11708.28,11708.92,11652,11680,55.52,648643.52,2030
1596913200,2020-08-08 07-PM,BTCUSD,11680,11723.54,11656,11713,71.06,831585.91,2029
1596916800,2020-08-08 08-PM,BTCUSD,11713,11716,11672.75,11709.04,40.58,474575.23,2028
1596920400,2020-08-08 09-PM,BTCUSD,11709.04,11775,11709,11760,76.27,895941.16,2027
1596924000,2020-08-08 10-PM,BTCUSD,11760,11764.8,11707.04,11741,51.09,600162.25,2026
1596927600,2020-08-08 11-PM,BTCUSD,11741,11764,11675,11764,56.11,657694.77,2025
1596931200,2020-08-09 12-AM,BTCUSD,11764,11788,11743,11765.63,80.87,951736.1,2024
1596934800,2020-08-09 01-AM,BTCUSD,11765.63,11765.98,11676,11707.04,97.52,1142398.17,2023
1596938400,2020-08-09 02-AM,BTCUSD,11707.04,11731.32,11694,11720,28.83,337744.97,2022
1596942000,2020-08-09 03-AM,BTCUSD,11720,11772,11706.21,11733,49.66,583415.68,2021
1596945600,2020-08-09 04-AM,BTCUSD,11733,11738,11683,11689,24.49,286897.51,2020
1596949200,2020-08-09 05-AM,BTCUSD,11689,11714,11632,11637,83.51,973881.34,2019
1596952800,2020-08-09 06-AM,BTCUSD,11637,11688,11628,11663,44.59,520064.49,2018
